Date,Season,Player,Team,Match-up,Home/Away,W/L,Min,Pts,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Dub/Dub,Trip/Dub,OPP_DEF_RTG,OPP_DREB%,OPP_STL,OPP_BLK,OPP_PTS_off_TOV,OPP_PTS_2nd_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DK_SCORE
2021-11-03,2021-22,Miles Bridges,CHA,Golden State Warriors,1,0,38,32,12,22,5,9,3,4,1,8,9,2,2,2,0,1,-9,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,56.75
2021-11-03,2021-22,Gordon Hayward,CHA,Golden State Warriors,1,0,37,23,8,15,2,3,5,6,0,11,11,2,1,0,0,2,-17,1,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,44.25
2021-11-03,2021-22,Terry Rozier,CHA,Golden State Warriors,1,0,35,5,2,12,1,7,0,0,2,4,6,2,0,0,3,1,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,14.5
2021-11-03,2021-22,James Bouknight,CHA,Golden State Warriors,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,0.0
2021-11-03,2021-22,Mason Plumlee,CHA,Golden State Warriors,1,0,20,7,3,7,0,0,1,2,1,3,4,1,2,0,1,2,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,17.0
2021-11-03,2021-22,Kelly Oubre Jr.,CHA,Golden State Warriors,1,0,13,0,0,4,0,3,0,0,0,1,1,1,0,0,2,1,-12,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,1.75
2021-11-03,2021-22,P.J. Washington,CHA,Golden State Warriors,1,0,17,7,2,8,2,5,1,2,1,4,5,0,0,0,1,1,-8,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,13.75
2021-11-03,2021-22,Jalen McDaniels,CHA,Golden State Warriors,1,0,2,0,0,2,0,2,0,0,0,1,1,0,0,0,1,0,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,0.75
2021-11-03,2021-22,Nick Richards,CHA,Golden State Warriors,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,0.0
2021-11-03,2021-22,Cody Martin,CHA,Golden State Warriors,1,0,25,2,1,3,0,1,0,1,3,2,5,2,1,0,0,2,-17,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,13.25
2021-11-03,2021-22,LaMelo Ball,CHA,Golden State Warriors,1,0,34,14,5,14,0,6,4,4,1,4,5,8,4,0,4,4,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,38.25
2021-10-30,2021-22,Mike Muscala,OKC,Golden State Warriors,1,0,14,3,1,5,0,2,1,2,1,2,3,0,0,2,2,1,-13,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,9.75
2021-10-30,2021-22,Josh Giddey,OKC,Golden State Warriors,1,0,28,10,5,11,0,2,0,1,0,4,4,6,1,1,1,2,-14,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,27.5
2021-10-30,2021-22,Luguentz Dort,OKC,Golden State Warriors,1,0,30,14,4,10,2,6,4,4,0,1,1,1,1,1,3,1,-24,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,20.25
2021-10-30,2021-22,Darius Bazley,OKC,Golden State Warriors,1,0,27,5,1,8,0,5,3,4,1,7,8,0,1,1,0,0,-15,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,19.0
2021-10-30,2021-22,Shai Gilgeous-Alexander,OKC,Golden State Warriors,1,0,29,15,6,15,2,7,1,2,0,5,5,2,1,0,1,0,-23,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,26.75
2021-10-30,2021-22,Gabriel Deck,OKC,Golden State Warriors,1,0,7,7,3,3,1,1,0,0,1,0,1,0,1,0,1,0,3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,10.25
2021-10-30,2021-22,Kenrich Williams,OKC,Golden State Warriors,1,0,20,0,0,7,0,4,0,0,0,3,3,0,0,0,1,0,-16,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,3.25
2021-10-30,2021-22,Derrick Favors,OKC,Golden State Warriors,1,0,10,2,0,1,0,0,2,2,0,2,2,0,1,0,0,1,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,6.5
2021-10-30,2021-22,Jeremiah Robinson-Earl,OKC,Golden State Warriors,1,0,19,6,3,6,0,2,0,0,0,3,3,1,0,0,2,0,-9,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,10.25
2021-10-30,2021-22,Theo Maledon,OKC,Golden State Warriors,1,0,8,1,0,2,0,1,1,2,0,2,2,1,0,0,1,0,6,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,4.5
2021-10-30,2021-22,Isaiah Roby,OKC,Golden State Warriors,1,0,8,2,1,4,0,2,0,0,0,2,2,0,0,0,1,1,6,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,4.0
2021-10-30,2021-22,Aleksej Pokusevski,OKC,Golden State Warriors,1,0,19,7,2,4,1,3,2,2,0,9,9,0,0,1,2,1,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,19.75
2021-10-30,2021-22,Ty Jerome,OKC,Golden State Warriors,1,0,19,10,3,7,2,4,2,2,0,2,2,3,2,0,0,1,2,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,22.0
2021-10-28,2021-22,John Konchar,MEM,Golden State Warriors,1,1,8,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-7,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,3.5
2021-10-28,2021-22,Xavier Tillman,MEM,Golden State Warriors,1,1,22,4,2,5,0,2,0,0,1,3,4,3,1,0,0,0,3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,15.5
2021-10-28,2021-22,Ziaire Williams,MEM,Golden State Warriors,1,1,21,4,2,9,0,7,0,0,0,1,1,1,1,2,0,2,12,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,12.75
2021-10-28,2021-22,Desmond Bane,MEM,Golden State Warriors,1,1,38,19,7,16,5,11,0,0,1,5,6,2,1,0,3,1,0,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,32.5
2021-10-28,2021-22,Ja Morant,MEM,Golden State Warriors,1,1,42,30,11,22,2,8,6,6,0,7,7,5,4,0,5,0,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,52.75
2021-10-28,2021-22,De'Anthony Melton,MEM,Golden State Warriors,1,1,35,7,3,10,1,6,0,0,0,6,6,3,4,3,3,4,1,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,32.0
2021-10-28,2021-22,Jaren Jackson Jr.,MEM,Golden State Warriors,1,1,32,15,5,16,3,10,2,2,2,6,8,1,1,1,2,4,14,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,31.0
2021-10-28,2021-22,Kyle Anderson,MEM,Golden State Warriors,1,1,29,8,3,7,0,1,2,2,3,6,9,3,0,2,1,2,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,27.25
2021-10-28,2021-22,Tyus Jones,MEM,Golden State Warriors,1,1,17,5,2,5,1,3,0,0,0,3,3,4,2,0,0,1,6,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,19.25
2021-10-28,2021-22,Steven Adams,MEM,Golden State Warriors,1,1,21,12,4,6,0,0,4,4,3,4,7,2,2,1,3,0,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,28.25
2021-10-26,2021-22,Kenrich Williams,OKC,Golden State Warriors,0,0,25,9,3,8,1,2,2,2,0,5,5,3,1,0,1,1,-9,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,21.75
2021-10-26,2021-22,Theo Maledon,OKC,Golden State Warriors,0,0,24,3,1,5,1,5,0,0,0,1,1,2,1,0,1,2,-9,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,9.25
2021-10-26,2021-22,Aleksej Pokusevski,OKC,Golden State Warriors,0,0,18,9,3,7,1,2,2,2,0,4,4,1,1,0,2,2,-10,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,17.0
2021-10-26,2021-22,Jeremiah Robinson-Earl,OKC,Golden State Warriors,0,0,27,12,5,8,2,4,0,0,3,2,5,1,1,0,3,1,1,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,21.25
2021-10-26,2021-22,Josh Giddey,OKC,Golden State Warriors,0,0,27,7,3,10,1,3,0,0,2,7,9,4,1,1,2,2,0,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,27.75
2021-10-26,2021-22,Tre Mann,OKC,Golden State Warriors,0,0,9,2,1,4,0,1,0,0,0,3,3,0,0,1,0,1,3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,7.75
2021-10-26,2021-22,Isaiah Roby,OKC,Golden State Warriors,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,0.0
2021-10-26,2021-22,Luguentz Dort,OKC,Golden State Warriors,0,0,33,11,4,13,1,5,2,2,2,2,4,3,0,0,1,3,-7,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,20.5
2021-10-26,2021-22,Darius Bazley,OKC,Golden State Warriors,0,0,20,7,3,7,0,3,1,2,1,4,5,1,1,1,2,1,3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,17.75
2021-10-26,2021-22,Shai Gilgeous-Alexander,OKC,Golden State Warriors,0,0,36,30,11,19,4,5,4,5,0,1,1,4,1,0,1,5,-3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,40.75
2021-10-26,2021-22,Mike Muscala,OKC,Golden State Warriors,0,0,19,8,2,5,1,4,3,4,1,4,5,0,0,0,0,0,-5,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,14.75
2021-10-24,2021-22,Tyrese Haliburton,SAC,Golden State Warriors,0,0,30,8,3,9,2,6,0,0,1,6,7,9,0,2,2,1,-2,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,34.25
2021-10-24,2021-22,Buddy Hield,SAC,Golden State Warriors,0,0,25,6,2,11,2,10,0,0,1,3,4,3,0,0,2,3,-12,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,15.5
2021-10-24,2021-22,Harrison Barnes,SAC,Golden State Warriors,0,0,36,24,7,13,5,10,5,8,3,4,7,1,0,0,3,1,-13,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,35.25
2021-10-24,2021-22,Tristan Thompson,SAC,Golden State Warriors,0,0,16,6,3,4,0,0,0,0,1,6,7,0,0,0,1,1,-7,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,14.25
2021-10-24,2021-22,Maurice Harkless,SAC,Golden State Warriors,0,0,23,8,3,5,2,4,0,0,0,3,3,1,0,0,1,1,1,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,13.75
2021-10-24,2021-22,Richaun Holmes,SAC,Golden State Warriors,0,0,32,16,7,10,0,0,2,2,2,9,11,1,0,2,1,5,-5,1,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,36.25
2021-10-24,2021-22,De'Aaron Fox,SAC,Golden State Warriors,0,0,34,17,8,16,1,6,0,1,2,3,5,6,0,0,7,3,-11,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,29.25
2021-10-24,2021-22,Terence Davis,SAC,Golden State Warriors,0,0,12,0,0,2,0,2,0,0,0,2,2,1,0,0,0,1,3,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,4.0
2021-10-24,2021-22,Davion Mitchell,SAC,Golden State Warriors,0,0,32,22,9,16,3,8,1,2,0,1,1,4,0,0,2,0,-14,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,29.75
2021-10-21,2021-22,Justise Winslow,LAC,Golden State Warriors,1,0,14,4,2,4,0,0,0,0,2,4,6,1,0,0,2,2,-2,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,12.0
2021-10-21,2021-22,Reggie Jackson,LAC,Golden State Warriors,1,0,39,11,4,19,3,9,0,0,1,4,5,6,1,0,1,3,-4,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,29.25
2021-10-21,2021-22,Marcus Morris Sr.,LAC,Golden State Warriors,1,0,25,10,3,7,2,5,2,2,0,1,1,0,2,1,1,4,-10,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,17.75
2021-10-21,2021-22,Eric Bledsoe,LAC,Golden State Warriors,1,0,30,22,10,16,1,4,1,3,1,2,3,2,3,1,0,4,-6,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,37.25
2021-10-21,2021-22,Paul George,LAC,Golden State Warriors,1,0,37,29,12,23,5,11,0,0,1,10,11,6,2,0,3,3,9,1,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,58.25
2021-10-21,2021-22,Ivica Zubac,LAC,Golden State Warriors,1,0,17,14,4,7,0,0,6,10,1,2,3,2,0,0,0,2,-14,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,20.75
2021-10-21,2021-22,Luke Kennard,LAC,Golden State Warriors,1,0,24,7,3,9,1,5,0,0,0,1,1,4,0,0,0,2,17,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,14.75
2021-10-21,2021-22,Terance Mann,LAC,Golden State Warriors,1,0,39,11,4,8,2,4,1,1,2,6,8,3,1,0,0,3,12,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,28.5
2021-10-21,2021-22,Amir Coffey,LAC,Golden State Warriors,1,0,15,5,0,3,0,2,5,5,0,1,1,0,0,0,0,2,13,0,0,99.7,74.7,9.7,4.9,17.8,11.7,11.5,39.7,6.25
2021-11-24,2021-22,Juan Toscano-Anderson,GSW,Philadelphia 76ers,0,1,25,13,6,6,0,0,1,1,1,5,6,6,1,2,1,4,21,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,35.0
2021-11-24,2021-22,Nemanja Bjelica,GSW,Philadelphia 76ers,0,1,6,2,0,2,0,1,2,2,0,0,0,1,0,0,1,0,-8,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,3.0
2021-11-24,2021-22,Draymond Green,GSW,Philadelphia 76ers,0,1,28,10,3,5,0,1,4,4,0,9,9,7,1,0,4,4,11,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,31.75
2021-11-24,2021-22,Andrew Wiggins,GSW,Philadelphia 76ers,0,1,34,19,7,13,2,6,3,7,0,6,6,1,1,1,1,0,25,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,32.5
2021-11-24,2021-22,Gary Payton II,GSW,Philadelphia 76ers,0,1,18,6,3,5,0,2,0,0,1,0,1,1,0,0,0,2,8,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,8.75
2021-11-24,2021-22,Jordan Poole,GSW,Philadelphia 76ers,0,1,33,17,5,13,2,7,5,6,0,5,5,6,0,0,2,4,16,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,32.25
2021-11-24,2021-22,Jonathan Kuminga,GSW,Philadelphia 76ers,0,1,4,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,-5,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,2.25
2021-11-24,2021-22,Stephen Curry,GSW,Philadelphia 76ers,0,1,35,25,9,16,6,11,1,2,0,4,4,10,1,0,4,1,29,1,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,49.5
2021-11-24,2021-22,Otto Porter Jr.,GSW,Philadelphia 76ers,0,1,20,12,4,5,4,5,0,0,1,2,3,0,1,0,1,1,2,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,19.25
2021-11-24,2021-22,Kevon Looney,GSW,Philadelphia 76ers,0,1,23,6,3,6,0,0,0,0,1,4,5,0,1,2,0,3,10,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,18.25
2021-11-24,2021-22,Damion Lee,GSW,Philadelphia 76ers,0,1,15,5,2,8,1,5,0,0,0,1,1,0,1,0,2,2,-9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,7.75
2021-11-22,2021-22,Maurice Harkless,SAC,Philadelphia 76ers,0,0,19,2,0,3,0,2,2,2,0,1,1,0,1,0,0,4,-3,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,5.25
2021-11-22,2021-22,Alex Len,SAC,Philadelphia 76ers,0,0,9,4,1,4,0,0,2,6,0,1,1,0,0,0,1,1,-4,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,4.75
2021-11-22,2021-22,Richaun Holmes,SAC,Philadelphia 76ers,0,0,28,18,8,10,0,0,2,2,2,6,8,1,0,0,1,2,-10,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,29.0
2021-11-22,2021-22,Tristan Thompson,SAC,Philadelphia 76ers,0,0,11,8,4,6,0,0,0,2,3,4,7,0,0,0,0,0,6,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,16.75
2021-11-22,2021-22,Buddy Hield,SAC,Philadelphia 76ers,0,0,31,21,7,16,5,11,2,2,1,8,9,2,0,0,2,2,-9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,36.75
2021-11-22,2021-22,Tyrese Haliburton,SAC,Philadelphia 76ers,0,0,33,0,0,5,0,3,0,0,3,2,5,9,1,0,1,2,9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,21.25
2021-11-22,2021-22,De'Aaron Fox,SAC,Philadelphia 76ers,0,0,36,23,7,15,1,4,8,10,1,4,5,2,0,0,3,3,-17,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,31.25
2021-11-22,2021-22,Marvin Bagley III,SAC,Philadelphia 76ers,0,0,12,4,2,4,0,2,0,0,0,5,5,0,0,0,0,0,9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,10.25
2021-11-22,2021-22,Harrison Barnes,SAC,Philadelphia 76ers,0,0,36,10,2,8,1,5,5,5,1,4,5,3,1,0,4,3,-17,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,21.25
2021-11-22,2021-22,Davion Mitchell,SAC,Philadelphia 76ers,0,0,25,4,2,9,0,4,0,0,0,3,3,0,1,0,1,2,-4,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,9.25
2021-11-20,2021-22,Damian Lillard,POR,Philadelphia 76ers,0,1,37,39,10,21,5,13,14,14,0,0,0,7,0,3,4,1,9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,56.0
2021-11-20,2021-22,Cody Zeller,POR,Philadelphia 76ers,0,1,8,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,8,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,4.5
2021-11-20,2021-22,Robert Covington,POR,Philadelphia 76ers,0,1,29,6,2,4,2,3,0,0,0,6,6,3,0,3,0,4,10,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,25.0
2021-11-20,2021-22,Jusuf Nurkic,POR,Philadelphia 76ers,0,1,23,11,5,6,1,1,0,0,1,10,11,3,2,1,1,4,7,1,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,36.75
2021-11-20,2021-22,Norman Powell,POR,Philadelphia 76ers,0,1,29,17,6,11,1,1,4,4,0,1,1,2,0,0,1,2,10,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,21.25
2021-11-20,2021-22,CJ McCollum,POR,Philadelphia 76ers,0,1,37,18,7,17,4,9,0,0,0,6,6,5,1,0,3,2,-3,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,35.5
2021-11-20,2021-22,Tony Snell,POR,Philadelphia 76ers,0,1,10,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,-5,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,1.25
2021-11-20,2021-22,Larry Nance Jr.,POR,Philadelphia 76ers,0,1,22,7,3,5,0,0,1,1,2,3,5,0,2,0,0,3,-3,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,17.25
2021-11-20,2021-22,Anfernee Simons,POR,Philadelphia 76ers,0,1,22,9,2,7,1,4,4,4,0,2,2,3,0,0,1,0,8,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,16.0
2021-11-20,2021-22,Nassir Little,POR,Philadelphia 76ers,0,1,22,11,5,7,1,2,0,0,2,2,4,0,0,0,2,3,-6,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,15.5
2021-11-18,2021-22,Austin Rivers,DEN,Philadelphia 76ers,0,0,20,5,2,8,1,4,0,0,2,1,3,0,2,0,0,1,-7,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,13.25
2021-11-18,2021-22,JaMychal Green,DEN,Philadelphia 76ers,0,0,9,6,2,4,1,3,1,2,1,1,2,0,1,0,1,1,-8,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,10.5
2021-11-18,2021-22,P.J. Dozier,DEN,Philadelphia 76ers,0,0,16,0,0,4,0,1,0,0,1,1,2,0,0,0,2,1,-24,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,1.5
2021-11-18,2021-22,Bones Hyland,DEN,Philadelphia 76ers,0,0,14,2,0,7,0,5,2,2,0,3,3,0,0,1,2,1,-21,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,6.75
2021-11-18,2021-22,Markus Howard,DEN,Philadelphia 76ers,0,0,9,3,1,3,1,2,0,0,0,1,1,0,1,0,0,0,3,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,6.75
2021-11-18,2021-22,Jeff Green,DEN,Philadelphia 76ers,0,0,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,1.25
2021-11-18,2021-22,Will Barton,DEN,Philadelphia 76ers,0,0,34,19,7,14,4,6,1,1,1,8,9,8,0,0,2,1,-3,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,43.25
2021-11-18,2021-22,Nikola Jokic,DEN,Philadelphia 76ers,0,0,35,30,10,17,3,4,7,9,1,9,10,7,0,1,1,3,-5,1,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,57.5
2021-11-18,2021-22,Petr Cornelie,DEN,Philadelphia 76ers,0,0,4,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1,4,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,4.0
2021-11-18,2021-22,Aaron Gordon,DEN,Philadelphia 76ers,0,0,31,9,4,13,1,4,0,0,3,1,4,1,0,1,1,1,-2,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,17.5
2021-11-18,2021-22,Monte Morris,DEN,Philadelphia 76ers,0,0,32,11,5,13,1,3,0,0,0,3,3,4,2,0,1,4,-1,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,24.75
2021-11-18,2021-22,Bol Bol,DEN,Philadelphia 76ers,0,0,4,2,1,2,0,0,0,0,0,3,3,0,0,1,0,0,4,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,7.75
2021-11-18,2021-22,Facundo Campazzo,DEN,Philadelphia 76ers,0,0,8,2,0,3,0,3,2,2,0,3,3,1,0,0,0,0,-9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,7.25
2021-11-16,2021-22,Eric Paschall,UTA,Philadelphia 76ers,0,1,19,7,2,3,1,2,2,2,0,1,1,4,0,0,1,1,12,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,14.25
2021-11-16,2021-22,Joe Ingles,UTA,Philadelphia 76ers,0,1,26,3,1,6,1,5,0,0,1,2,3,7,1,0,1,2,9,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,19.25
2021-11-16,2021-22,Rudy Gobert,UTA,Philadelphia 76ers,0,1,28,15,6,10,0,0,3,7,0,17,17,1,0,4,0,3,19,1,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,47.25
2021-11-16,2021-22,Mike Conley,UTA,Philadelphia 76ers,0,1,25,13,5,8,2,4,1,2,1,1,2,7,0,0,1,2,21,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,26.5
2021-11-16,2021-22,Trent Forrest,UTA,Philadelphia 76ers,0,1,14,2,1,3,0,1,0,0,0,1,1,0,1,0,1,1,2,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,4.75
2021-11-16,2021-22,Jared Butler,UTA,Philadelphia 76ers,0,1,5,3,1,3,1,2,0,0,0,0,0,1,1,0,0,1,5,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,7.0
2021-11-16,2021-22,Miye Oni,UTA,Philadelphia 76ers,0,1,5,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,3.25
2021-11-16,2021-22,Udoka Azubuike,UTA,Philadelphia 76ers,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,3.25
2021-11-16,2021-22,Donovan Mitchell,UTA,Philadelphia 76ers,0,1,22,13,5,12,1,3,2,3,0,3,3,3,1,1,0,2,20,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,25.75
2021-11-16,2021-22,Royce O'Neale,UTA,Philadelphia 76ers,0,1,27,3,1,2,1,2,0,0,0,9,9,1,1,1,2,3,18,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,19.25
2021-11-16,2021-22,Jordan Clarkson,UTA,Philadelphia 76ers,0,1,22,20,8,20,4,12,0,0,3,4,7,1,0,0,1,1,23,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,31.75
2021-11-16,2021-22,Bojan Bogdanovic,UTA,Philadelphia 76ers,0,1,27,27,9,12,5,7,4,4,0,6,6,2,0,0,1,2,25,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,39.5
2021-11-16,2021-22,Hassan Whiteside,UTA,Philadelphia 76ers,0,1,17,10,5,8,0,0,0,0,1,4,5,0,0,2,1,2,12,0,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,19.75
2021-11-13,2021-22,Domantas Sabonis,IND,Philadelphia 76ers,0,1,30,18,8,11,2,3,0,0,4,8,12,5,0,0,1,3,5,1,0,109.9,70.8,7.9,5.9,14.9,13.6,15.5,45.8,42.5
